Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip_Code,Taxpayer_Organizational_Type,Taxpayer_Organizational_Name,Record_Type_Code,Record_Type_Name,SOS_Charter_Date,SOS_Status_Date,Responsibility_Beginning_Date,DateTime
32072801981,THE PRETTY GNEISS RANCHING COMPANY,790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/13/2019 0:00,12/13/2019 0:00,12/13/2019 0:00,3/25/2020 2:13
32073245469,LOCAL TABLE FULSHEAR LLC,11906 BROKEN BOUGH DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/28/2020 0:00,1/28/2020 0:00,1/28/2020 0:00,3/25/2020 2:13
32073026216,CHUCK BATES CONSULTING LLC,12418 PERTHSHIRE RD,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32073246947,"CSAA PROPERTIES, LLC",846 RIEDEL DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/28/2020 0:00,1/28/2020 0:00,1/28/2020 0:00,3/25/2020 2:13
32072548293,"SP PARTNERS OAK HILL INVESTORS, LLC",9811 KATY FWY STE 925,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/15/2019 0:00,11/15/2019 0:00,11/15/2019 0:00,3/25/2020 2:13
32072548020,"HC INVESTORS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/15/2019 0:00,11/15/2019 0:00,11/15/2019 0:00,3/25/2020 2:13
32072801957,"PGR HOLDINGS, LP",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,12/13/2019 0:00,12/13/2019 0:00,12/13/2019 0:00,3/25/2020 2:13
32072548004,"LF INVESTORS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/15/2019 0:00,11/15/2019 0:00,11/15/2019 0:00,3/25/2020 2:13
32072547915,"BTMT MANAGEMENT, INC.",790 W SAM HOUSTON PKWY N STE 2,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/15/2019 0:00,11/15/2019 0:00,11/15/2019 0:00,3/25/2020 2:13
32072817292,"DREDGIT INDUSTRIAL SERVICES, LLC",701 N POST OAK RD STE 350,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,3/25/2020 2:13
32072547899,"BTMT VENTURES, LP",790 W SAM HOUSTON PKWY N STE 2,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,11/15/2019 0:00,11/15/2019 0:00,11/15/2019 0:00,3/25/2020 2:13
32073224670,"PANDORA X, INC.",825 TOWN AND COUNTRY LN # 45,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073219910,"12808 AIRPORT HOLDINGS, L.P.",720 N POST OAK RD STE 500,HOUSTON,TX,77024,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32072581245,GUNNAR HEINRICH FOUNDATION,790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/19/2019 0:00,11/19/2019 0:00,11/19/2019 0:00,3/25/2020 2:13
32072580999,"WEST HOUSTON PLASTIC SURGERY CLINIC, P.A.",915 GESSNER RD STE 825,HOUSTON,TX,77024,AP,Unknown,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32072580916,"WHITEHART OPERATIONS, LLC",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/19/2019 0:00,11/19/2019 0:00,11/19/2019 0:00,3/25/2020 2:13
32072580577,"ICON ONE PROPERTY, LLC",950 CORBINDALE RD STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32072580148,"NKB PARTNERS, INC.",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/19/2019 0:00,11/19/2019 0:00,11/19/2019 0:00,3/25/2020 2:13
32072580114,"MANIFEST ABUNDANCE, LP",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,11/19/2019 0:00,11/19/2019 0:00,11/19/2019 0:00,3/25/2020 2:13
32073201439,"YUKON HOLDINGS ENTERPRISES, LP",790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073201462,"AURORA QUEST MANAGEMENT, INC.",790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073201637,"KILDAVNET CASTLE, LLC",9575 KATY FWY STE 440,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32072814372,"PEPPER INVESTMENT PROPERTIES, LLC",109 N POST OAK LN STE 300,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,3/25/2020 2:13
32073205091,"MAS 7707 LAWN WOOD, LLC",8317 HUNTERS CREEK DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073205109,"MAS 6628 AVENUE Q, LLC",8317 HUNTERS CREEK DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073221999,CHAD AND JENNIFER PINKERTON FOUNDATION,10919 BRIDGEWOOD ST,HOUSTON,TX,77024,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073205505,VBIRDS LLC,301 LITTLE JOHN LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32072814703,"MNC BUNKER HILL, LLC",945 BUNKER HILL RD STE 400,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,3/25/2020 2:13
32073690425,"BURTON CONSTRUCTION HOLDINGS, LLC",790 W SAM HOUSTON PKWY N,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/8/2020 0:00,3/8/2020 0:00,3/8/2020 0:00,3/25/2020 2:13
32072568143,GBH CHARITABLE GIVING,639 SHARTLE CIR,HOUSTON,TX,77024,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/18/2019 0:00,11/18/2019 0:00,11/18/2019 0:00,3/25/2020 2:13
32072567541,"EDEN POINTE INVESTORS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/18/2019 0:00,11/18/2019 0:00,11/18/2019 0:00,3/25/2020 2:13
32073215280,"SUBCONTRACTORS INSTITUTE, LLC",8431 KATY FREEWAY,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073215397,"RIT MANAGEMENT GROUP, INC.",820 GESSNER RD STE 1710,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32072567137,LIVCOR19 HOLDINGS L.L.C.,13 CREEKSIDE CIR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072567079,"SP PARTNERS KATY INVESTORS, LLC",9811 KATY FREEWAY SUIE 925,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/18/2019 0:00,11/18/2019 0:00,11/18/2019 0:00,3/25/2020 2:13
32073216825,"MATERIAL SUPPLIERS INSTITUTE, LLC",8431 KATY FREEWAY,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073216932,"ALEXANDER PROPERTIES OF TEXAS, LLC",10401 TOWN AND COUNTRY WAY APT 106,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/28/2020 0:00,1/28/2020 0:00,1/28/2020 0:00,3/25/2020 2:13
32073044094,JCPINKNEY LLC,12808 QUEENSBURY LN # E302,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/8/2020 0:00,1/8/2020 0:00,1/8/2020 0:00,3/25/2020 2:13
32073689781,"ORANGEVULPES MANAGEMENT, LLC",280 BLALOCK RD,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/9/2020 0:00,3/9/2020 0:00,3/9/2020 0:00,3/25/2020 2:13
32073205679,MCANALLY ENTERPRISES LLC,2 BLALOCK PINES CT,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073739065,"MADE IN GREECE, INC.",9225 KATY FWY STE 200,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,3/13/2020 0:00,3/13/2020 0:00,3/13/2020 0:00,3/25/2020 2:13
32073252846,1011 WEST SAN ANTONIO LLC,820 GESSNER RD STE 1700,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072801932,"PRETTY GNEISS RANCH, LLC",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/13/2019 0:00,12/13/2019 0:00,12/13/2019 0:00,3/25/2020 2:13
32073281175,MALISA ONION CREEK LP,119 PAUL REVERE DR,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,2/1/2020 0:00,2/1/2020 0:00,2/1/2020 0:00,3/25/2020 2:13
32072687091,"THE CHAPMAN CONSULTING GROUP, LLC",526 TRAILS END ST,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32072687596,"PAC APARTMENTS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32072688305,"MH-JH INVESTMENTS, LTD.",1 LACEWOOD LN,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32072366092,SERNA SLEEP CENTER PLLC,952 ECHO LN STE 470,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072688339,"MH-JH REALTY, LTD.",1 LACEWOOD LN,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32072688362,"MH-JH REALTY-GP, LLC",1 LACEWOOD LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32073287479,"G KAUFMAN JEWELRY, LLC",219 PLANTATION RD,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/28/2020 0:00,1/28/2020 0:00,1/28/2020 0:00,3/25/2020 2:13
32073006036,"SEVEN MCMILLION, LLC",945 BUNKER HILL RD STE 400,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072689451,"OCEANA ENTERPRISES, LLC",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32073290762,"OCM DEVELOPMENTS, LLC",710 N POST OAK RD STE 400,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073297635,ADVANCE PETROLEUM SERVICES LLC,9940 MEMORIAL DR # C27,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/3/2020 0:00,2/3/2020 0:00,2/3/2020 0:00,3/25/2020 2:13
32072685350,HEDWIG ONSHORE LP,256 HEDWIG RD C/O HEDWIG ANALYTICS LLC,HOUSTON,TX,77024,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32072361036,M&Z REAL ESTATE LLC,590 MAGNOLIA CIR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073003124,"5050 DUNEVILLE INVESTORS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32073003090,"5055 DUNEVILLE INVESTORS, LLC",8901 GAYLORD DR STE 100,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32073300033,"1805 WITTE, LLC",11 HIBURY DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/3/2020 0:00,2/3/2020 0:00,2/3/2020 0:00,3/25/2020 2:13
32073300041,"5606 GRANGER, LLC",11 HIBURY DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/3/2020 0:00,2/3/2020 0:00,2/3/2020 0:00,3/25/2020 2:13
32073300082,"L & W 2020 PROPERTIES, LLC",11 HIBURY DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/3/2020 0:00,2/3/2020 0:00,2/3/2020 0:00,3/25/2020 2:13
32073002969,"MRZ REALTY MANAGEMENT, LLC",820 GESSNER RD STE 1700,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072357752,SINGER INVESTMENTS GP LLC,860 COUNTRY LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072357737,"SINGER INVESTMENT PARTNERS, LP",860 COUNTRY LN,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073738521,"DA STUDIO, LLC",7505 MEMORIAL WOODS DR APT 6,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/9/2020 0:00,3/9/2020 0:00,3/9/2020 0:00,3/25/2020 2:13
32072353108,40TH FLOOR CAPITAL LLC,11638 GREEN OAKS ST,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/24/2019 0:00,10/24/2019 0:00,10/24/2019 0:00,3/25/2020 2:13
32072349759,SB CREATIVE TRADING LLC,12610 PEBBLEBROOK DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/24/2019 0:00,10/24/2019 0:00,10/24/2019 0:00,3/25/2020 2:13
32073305149,"GOLDEN BELL INVESTMENTS, LLC",10729 BEINHORN RD,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/1/2020 0:00,2/1/2020 0:00,2/1/2020 0:00,3/25/2020 2:13
32072360087,"PERIO HEALTH SOLUTIONS, LLC",905 TOWN AND COUNTRY BLVD APT 666,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073254354,STUART STAUFFACHER INSURANCE AGENCY LLC,9219 KATY FWY STE 155,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32073677745,ALLIANCE MRI WOODFOREST LLC,9811 KATY FWY STE 1075,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/6/2020 0:00,3/6/2020 0:00,3/6/2020 0:00,3/25/2020 2:13
32072683942,"HEDWIG ASSET MANAGEMENT, LP",256 HEDWIG RD C/O HEDWIG ANALYTICS LLC,HOUSTON,TX,77024,PF,Unknown,V,SOS Certificate of Authority (COA) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32073732425,"CHAMPIONS INDUSTRIES, INC.",802 LOCHTYNE WAY,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,3/11/2020 0:00,3/11/2020 0:00,3/11/2020 0:00,3/25/2020 2:13
32073021407,"PHYSICIAN HEALTHCARE SOLUTIONS, INC",310 PAUL REVERE DR,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/9/2020 0:00,1/9/2020 0:00,1/9/2020 0:00,3/25/2020 2:13
32072801841,"ZIMMERMAN FARM, L.L.C.",10701 OLD COACH LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/13/2019 0:00,12/13/2019 0:00,12/13/2019 0:00,3/25/2020 2:13
32073257969,"DESSERT GARDEN, INC.",11737 JOAN OF ARC DR,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072679973,NEXT DGTL MVMT LLC,7777 KATY FWY APT 451,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32072539318,BLACKGOLD MPE LP,109 N POST OAK LN STE 500,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32073682984,"RIDGELINE ROOFING & DESIGNS, LLC",820 GESSNER RD STE 1700,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/9/2020 0:00,3/9/2020 0:00,3/9/2020 0:00,3/25/2020 2:13
32073261409,VP REAL ESTATE PARTNERS I LLC,10658 MEMORIAL DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072538005,"WEST ODESSA RAIL LOGISTICS, LLC",10497 TOWN AND COUNTRY WAY STE 930,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32073262381,"209 43RD STREET, LLC",12467 MOOREDALE LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072680542,"3000HWY290 PARCEL E, LP",8582 KATY FWY STE 150,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,12/2/2019 0:00,12/2/2019 0:00,12/2/2019 0:00,3/25/2020 2:13
32073269725,"PLAZA AT ELYSON, LTD.",8811 GAYLORD DR STE 200,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32073279542,LAYTON LAW PLLC,801 ECHO LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073269758,"PAE-GP, LLC",8811 GAYLORD DR STE 200,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32072537239,ROCKY CREEK LAND COMPANY LLC,919 ECHO LN,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32073016902,"APEX WRIGHT RD, LLC",9821 KATY FWY STE 880,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/8/2020 0:00,1/8/2020 0:00,1/8/2020 0:00,3/25/2020 2:13
32073271085,"ROADRUNNER HOSPITALITY, INC.",8955 KATY FWY STE 310,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32073682596,"KAYLEE RAYNER, LLC",790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/9/2020 0:00,3/9/2020 0:00,3/9/2020 0:00,3/25/2020 2:13
32072377511,RVW STRATEGIES LLC,12314 RIP VAN WINKLE DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/24/2019 0:00,10/24/2019 0:00,10/24/2019 0:00,3/25/2020 2:13
32072369708,344 HARVARD LLC,9225 KATY FWY STE 104,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073677984,ALLIANCE MRI MONTGOMERY COUNTY LLC,9811 KATY FWY STE 1075,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,3/6/2020 0:00,3/6/2020 0:00,3/6/2020 0:00,3/25/2020 2:13
32073010350,MAYS GROUP ENTERPRISES,950 ECHO LN STE 200,HOUSTON,TX,77024,CF,Foreign Profit,V,SOS Certificate of Authority (COA) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32072820239,"JOY M. SOLOWAY, PLLC",721 W CREEKSIDE DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,3/25/2020 2:13
32073277975,"CAVITY PATROL PEDIATRIC DENTISTRY, PLLC",12000 BARRYKNOLL LN APT 617,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32072683231,MALISA DAVIS RANCH LP,119 PAUL REVERE DR,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,12/3/2019 0:00,12/3/2019 0:00,12/3/2019 0:00,3/25/2020 2:13
32073009402,LOCAL TABLE GROUP GARDEN OAKS LLC,11906 BROKEN BOUGH DR,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/7/2020 0:00,1/7/2020 0:00,1/7/2020 0:00,3/25/2020 2:13
32073018429,TRANSFORMATIONS BY NEW BRAUNFELS ANGELS,790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,1/8/2020 0:00,1/8/2020 0:00,1/8/2020 0:00,3/25/2020 2:13
32073742168,BGR INTERNATIONAL HOLDINGS INC,150 W SAM HOUSTON PKWY N APT 1220,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,3/13/2020 0:00,3/13/2020 0:00,3/13/2020 0:00,3/25/2020 2:13
32072506044,"OAK PROPERTY MANAGEMENT, LLC",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072316089,"HJL VENTURES, LP",790 WEST SAM HOUSTON PARKWAY,HOUSTON,TX,77024,PL,Unknown,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32072760633,"KIRKWOOD MGMT, INC.",790 W SAM HOUSTON PKWY N STE 202,HOUSTON,TX,77024,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/10/2019 0:00,12/10/2019 0:00,12/10/2019 0:00,3/25/2020 2:13
32072418588,"HOMEBUYER INVESTORS, LLC",12335 KINGSRIDE LN # 193,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072416889,"1 CENT MEDIA, LLC",710 N POST OAK RD STE 400P,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
32072412664,"PERFECT WAVE, LLC",790 WEST SAM HOUSTON PARKWAY NORTH SUITE,HOUSTON,TX,77024,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/31/2019 0:00,10/31/2019 0:00,10/31/2019 0:00,3/25/2020 2:13
